"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1,1,1,0.0198804248938361,0.356056979217453,0.00707856403325846
"Spawners",2,1,1,0.0391359912770965,0.302608754486571,0.0118428935759601
"Spawners",3,1,1,0.0848789499260064,0.284393022976405,0.0241389811565342
"Spawners",4,1,1,0.0708320519412064,0.29923065947784,0.0211951216145363
"Spawners",5,1,1,0.157985899035064,0.305759128517885,0.0483056308070772
"Spawners",6,1,1,0.220212112778922,0.252620998501992,0.0556302038124328
"Spawners",7,1,1,0.127521281135381,0.253931393612676,0.0323816566339633
"Spawners",8,1,1,0.194563425596685,0.412483452366065,0.0802541934942734
"Spawners",9,1,1,0.092444712366391,0.240901875431696,0.0222701045828191
"Spawners",10,1,1,0.0640642194456797,0.260968482711951,0.0167187421448701
"Spawners",11,1,1,0.193908252299449,0.260460814645823,0.0505055013604547
"Spawners",12,1,1,0.367111347435176,0.218584109959071,0.0802447071350046
"Spawners",13,1,1,0.140560389650557,0.218909978674713,0.0307700719009395
"Spawners",14,1,1,0.495635086779951,0.225365096299389,0.111698849061511
"Spawners",15,1,1,0.0817677963639322,0.224576245014346,0.018363104670512
"Spawners",16,1,1,0.10267318115002,0.215201599873941,0.0220954328476364
"Spawners",17,1,1,0.456471379715154,0.248227372507096,0.113308691211391
"Spawners",18,1,1,0.0580357066681975,0.263665942199249,0.0153020392798672
"Spawners",19,1,1,0.108805048586778,0.257263612747046,0.0279915798845569
"Spawners",20,1,1,0.122198329246826,0.223162477315459,0.0272700818785372
"Spawners",21,1,1,0.115568249156995,0.863471168185081,0.0997898511046977
"Juveniles",1,1,1,0.656213697739044,0.66967773429165,0.439451702312607
"Juveniles",2,1,1,0.280484935658869,0.684647271003674,0.192033245757862
"Juveniles",3,1,1,0.252919552327163,0.811287127541042,0.205190377106733
"Juveniles",4,1,1,2.30873104017174,0.855561170311939,1.97526063065899
"Juveniles",5,1,1,1.10658157431379,0.639554604892388,0.707719341543479
"Juveniles",6,1,1,1.00282595186259,0.656455874836456,0.658310987538148
"Juveniles",7,1,1,1.73467804325007,0.677972814349356,1.17606455497477
"Juveniles",8,1,1,2.28515102816148,0.529287958207081,1.209502921888
"Juveniles",9,1,1,0.575434565606674,0.515298132658066,0.296520357117285
"Juveniles",10,1,1,2.3892017684613,0.528014538894282,1.26153327010752
"Juveniles",11,1,1,1.68251931813979,0.552503089945245,0.929597122169516
"Juveniles",12,1,1,1.58514246105898,0.814665682920531,1.29136116556392
"Juveniles",13,1,1,2.69630126150841,0.686554541661144,1.85115787677786
"Juveniles",14,1,1,1.86204652950822,0.731648823213798,1.36236415207823
"Juveniles",15,1,1,1.25096923943193,0.962474885675734,1.20402647570372
"Juveniles",16,1,1,1.2652667802689,0.717347859078263,0.907636415988014
"Juveniles",17,1,1,2.54402060451071,0.797436307643813,2.0286943976073
"Juveniles",18,1,1,1.08926450650975,0.769436522452766,0.838119893911992
"Juveniles",19,1,1,1.52507559820869,0.7037769461736,1.07331304718823
"Juveniles",20,1,1,0.919636088627979,0.821084001695106,0.755098479752687
"Juveniles",21,1,1,1.95949539543107,0.834201351004283,1.63461370615676
