"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1,1,1,0.653104416834505,0.350441130435815,0.228874650128087
"Spawners",2,1,1,1.83901959322671,0.295879116091172,0.544127491718326
"Spawners",3,1,1,3.46008784130884,0.247872052535949,0.857659075179865
"Spawners",4,1,1,3.19589076878101,0.29681528782965,0.948589238407674
"Spawners",5,1,1,7.03939159793778,0.313310356665696,2.20551429225943
"Spawners",6,1,1,10.7935620165923,0.239248419431748,2.58234265250789
"Spawners",7,1,1,6.41002935023352,0.237184846224273,1.52036182572801
"Spawners",8,1,1,6.2043641270066,0.377000940933134,2.3390511137732
"Spawners",9,1,1,4.12453535755722,0.230526962762519,0.950816608784159
"Spawners",10,1,1,2.47265060667435,0.238136341796305,0.588827970013834
"Spawners",11,1,1,8.71339158782481,0.255815463171585,2.22902030483519
"Spawners",12,1,1,18.2350343483108,0.197069598952568,3.59357090590903
"Spawners",13,1,1,6.87110885429432,0.202855367360288,1.39384131081011
"Spawners",14,1,1,24.305967356843,0.20945466594883,5.09099827329063
"Spawners",15,1,1,4.15042916636905,0.201658452612858,0.8369691233692
"Spawners",16,1,1,4.96155341674892,0.199279702904243,0.988736890833135
"Spawners",17,1,1,23.4235945579194,0.245926347560971,5.76047905637779
"Spawners",18,1,1,2.52557188352346,0.253129211525879,0.639296019528282
"Spawners",19,1,1,5.22301801449082,0.244903691117552,1.27913639052212
"Spawners",20,1,1,5.92595072701287,0.201455179566334,1.19381346781168
"Spawners",21,1,1,5.12236681588454,0.940841373484759,4.81933463054955
"Juveniles",1,1,1,43.6258057984646,0.663050265128531,28.926102101267
"Juveniles",2,1,1,21.7486225004925,0.683828081976266,14.8723188101564
"Juveniles",3,1,1,17.6570304202543,0.806551759179293,14.2413089473297
"Juveniles",4,1,1,129.290412045766,0.85704567511428,110.807788476631
"Juveniles",5,1,1,79.4800000053591,0.664491784990359,52.8138070752908
"Juveniles",6,1,1,67.0965821675336,0.759950207438281,50.9900615367275
"Juveniles",7,1,1,97.2537799078346,0.701749041265111,68.2477468094925
"Juveniles",8,1,1,121.562292930435,0.581094604927023,70.6391925852811
"Juveniles",9,1,1,44.3595918441011,0.504504828869161,22.3796282920404
"Juveniles",10,1,1,134.703222923091,0.693185809707727,93.3743626521171
"Juveniles",11,1,1,109.130586717533,0.596671393237458,65.1150992225037
"Juveniles",12,1,1,97.7034255229961,0.835777368016634,81.6583118311836
"Juveniles",13,1,1,167.932753838738,0.871571284903634,146.365366041119
"Juveniles",14,1,1,105.081830467392,0.740156143142013,77.7769623534683
"Juveniles",15,1,1,79.1327286667138,0.923727392389546,73.0970691041882
"Juveniles",16,1,1,81.5044433916729,0.730744490720558,59.5589229775176
"Juveniles",17,1,1,141.74784242134,0.850873523973187,120.609486208315
"Juveniles",18,1,1,66.6620870757408,0.83810826661499,55.8700462480593
"Juveniles",19,1,1,89.5083448724486,0.705876354383301,63.1818241651559
"Juveniles",20,1,1,58.2091449338029,0.854645435940868,49.7481800475913
"Juveniles",21,1,1,104.366280566459,0.93239303856415,97.3103934615336
