"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1,1,1,0.0224342172324892,0.4025625068555,0.00903117472845226
"Spawners",2,1,1,0.0404262847321635,0.305020337062761,0.0123308389952007
"Spawners",3,1,1,0.0751739924581296,0.308611207842631,0.023199536610866
"Spawners",4,1,1,0.0574460285543022,0.319914576534972,0.018377821898566
"Spawners",5,1,1,0.14058143770942,0.305219657349043,0.0429082182473057
"Spawners",6,1,1,0.236678450103769,0.270341250566592,0.0639839481831696
"Spawners",7,1,1,0.129075852052184,0.271611102165013,0.0350584344387825
"Spawners",8,1,1,0.195923313397798,0.451948813947255,0.0885473091147537
"Spawners",9,1,1,0.102970606290137,0.25370981930658,0.0261246539157528
"Spawners",10,1,1,0.0751660776120232,0.287530194646602,0.0216125169266103
"Spawners",11,1,1,0.203916992472954,0.264540906406801,0.0539443860205503
"Spawners",12,1,1,0.394440697787177,0.230952899651904,0.091097222894642
"Spawners",13,1,1,0.141682818888988,0.234516930331834,0.0332270197665802
"Spawners",14,1,1,0.502326660120492,0.237068773121258,0.119085965020923
"Spawners",15,1,1,0.0765929816266623,0.234651307391344,0.0179726432756933
"Spawners",16,1,1,0.10364588298164,0.221476576634654,0.0229551353450429
"Spawners",17,1,1,0.552042687059456,0.262984410378474,0.145178620560079
"Spawners",18,1,1,0.0685549726239465,0.282545764819463,0.0193699171722128
"Spawners",19,1,1,0.113308543259993,0.276663193600848,0.0313483034405702
"Spawners",20,1,1,0.133439826487035,0.236082602860889,0.031502821562361
"Spawners",21,1,1,0.119172446147962,0.877621825043561,0.104588339683285
"Juveniles",1,1,1,0.865215635405929,0.672855729469993,0.582165297511271
"Juveniles",2,1,1,0.286937062712738,0.644449208797321,0.184916363039081
"Juveniles",3,1,1,0.261570390405585,0.80683292295452,0.211043602648919
"Juveniles",4,1,1,2.30571358363024,0.842329379041739,1.94217029114056
"Juveniles",5,1,1,1.46409924858409,0.688781799510031,1.00844491509963
"Juveniles",6,1,1,0.949896957661086,0.674889156843927,0.641075156844249
"Juveniles",7,1,1,1.55742191453057,0.688323074716908,1.07200944084267
"Juveniles",8,1,1,2.91782010835104,0.59550319825405,1.73757120644983
"Juveniles",9,1,1,0.351992010428823,0.598257480076807,0.210581853167303
"Juveniles",10,1,1,2.29453814175166,0.566354981275725,1.29952310630354
"Juveniles",11,1,1,1.19604304706818,0.593213240480579,0.70950857170509
"Juveniles",12,1,1,2.4140693368199,0.888812688251608,2.1456554568846
"Juveniles",13,1,1,2.288957290186,0.63489737123184,1.45325296640581
"Juveniles",14,1,1,2.1768920708292,0.845414794936181,1.84037676365834
"Juveniles",15,1,1,1.24924709203816,0.99489376025398,1.24286813688315
"Juveniles",16,1,1,1.04982696911089,0.709360476458469,0.744705759007911
"Juveniles",17,1,1,2.38134921619995,0.772646431069582,1.83994097285278
"Juveniles",18,1,1,1.1887409906755,0.772543622695708,0.918354271385122
"Juveniles",19,1,1,1.65437987773086,0.726054685944069,1.20117026255363
"Juveniles",20,1,1,0.856782064845544,0.829052636291672,0.710317429588144
"Juveniles",21,1,1,1.75354372973377,0.800937602741822,1.40447911119343
