"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1,1,1,0.845319551456228,0.386336480340665,0.326577780236582
"Spawners",2,1,1,3.03142898912251,0.365808657779301,1.10892296924131
"Spawners",3,1,1,3.66691453153638,0.332886955302526,1.22066801380225
"Spawners",4,1,1,3.38750793881873,0.381465753697747,1.29221826905735
"Spawners",5,1,1,12.5540527132169,0.400973153840182,5.03383810951346
"Spawners",6,1,1,18.2971646858086,0.318241014981768,5.82290825854438
"Spawners",7,1,1,9.6939774303498,0.293313333023125,2.8433728305158
"Spawners",8,1,1,9.99462233727409,0.454800821834519,4.54556245351132
"Spawners",9,1,1,5.00099530795322,0.283729163814424,1.41892821713775
"Spawners",10,1,1,3.05748921939439,0.285653656914254,0.873382976379806
"Spawners",11,1,1,12.3225733222695,0.316649860369173,3.90194112116286
"Spawners",12,1,1,31.734222481202,0.263066578769076,8.348213337829
"Spawners",13,1,1,10.5778038384674,0.264209265299121,2.79475378139318
"Spawners",14,1,1,34.8554036915734,0.278956581809796,9.72314427347385
"Spawners",15,1,1,5.79206364809028,0.276843734827771,1.6034965330993
"Spawners",16,1,1,7.55827161802111,0.252830723271568,1.91096328008975
"Spawners",17,1,1,33.1931916401317,0.305901630864383,10.153851460517
"Spawners",18,1,1,3.06302185030053,0.302295814430043,0.925938685107023
"Spawners",19,1,1,7.3594117680948,0.301809840028559,2.22114288792425
"Spawners",20,1,1,8.01950970353201,0.273390797760939,2.19246015546888
"Spawners",21,1,1,7.09751659892848,1.03340055777586,7.33457761209429
"Juveniles",1,1,1,48.8483792316219,0.69560154302593,33.9790079680189
"Juveniles",2,1,1,23.9560826414243,0.782735648947579,18.7512798925679
"Juveniles",3,1,1,23.3057620634991,0.789203785282713,18.3929956394241
"Juveniles",4,1,1,129.310190251802,0.76839647185464,99.3614939643723
"Juveniles",5,1,1,73.6649844682256,0.637441979046699,46.9571534859036
"Juveniles",6,1,1,42.3052194628145,0.676010532215838,28.5987739245093
"Juveniles",7,1,1,108.443534506089,0.668169207225712,72.4586304802116
"Juveniles",8,1,1,119.602193456232,0.540466318135629,64.6409571374832
"Juveniles",9,1,1,86.8971608613052,0.58908029884783,51.1894054884669
"Juveniles",10,1,1,122.786035593736,0.529819725404175,65.0544636616925
"Juveniles",11,1,1,107.225103866141,0.594676060502717,63.7642023541178
"Juveniles",12,1,1,130.990783108951,0.83187196167376,108.967559706435
"Juveniles",13,1,1,229.264230192195,0.774985325362777,177.67641402947
"Juveniles",14,1,1,149.443747325394,0.700964147350251,104.754708920468
"Juveniles",15,1,1,89.3670120285972,0.899718876568039,80.4051876645813
"Juveniles",16,1,1,76.399906209834,0.678087070118224,51.8057885589215
"Juveniles",17,1,1,176.234481906693,0.706851697236253,124.571642645769
"Juveniles",18,1,1,91.3245167591727,0.626989393560703,57.2595033801527
"Juveniles",19,1,1,117.187133412719,0.672760420146561,78.8388651107393
"Juveniles",20,1,1,75.8334958088269,0.772634597998498,58.5915825489732
"Juveniles",21,1,1,114.866862206015,0.79117641452475,90.879952187673
