"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1998,1,1,1.0860935762213,0.362961565869252,0.394210225105824
"Spawners",1999,1,1,2.42219585754937,0.309257125863504,0.749081329184201
"Spawners",2000,1,1,5.42255217732459,0.280554867629448,1.521323408323
"Spawners",2001,1,1,4.01257901190421,0.298288708751214,1.19690701222316
"Spawners",2002,1,1,8.98550143584075,0.314687502110346,2.82762500205367
"Spawners",2003,1,1,13.5792687904053,0.252464880336362,3.42828847022541
"Spawners",2004,1,1,8.18348059450487,0.256410491402529,2.09833028062026
"Spawners",2005,1,1,12.0100224835765,0.43180871112916,5.18603232926598
"Spawners",2006,1,1,5.63653832441285,0.262010601331483,1.47683279580742
"Spawners",2007,1,1,3.67408235051848,0.275896298413652,1.01366572057498
"Spawners",2008,1,1,11.2241531402083,0.269182668261159,3.02134749125301
"Spawners",2009,1,1,22.3524044912957,0.220968380741735,4.93917462612609
"Spawners",2010,1,1,8.95884048045867,0.219348696393142,1.96510998058296
"Spawners",2011,1,1,30.462104933652,0.230381504466301,7.01790556382564
"Spawners",2012,1,1,5.31313305028123,0.239127523174414,1.27051634660985
"Spawners",2013,1,1,6.38370076427709,0.21092655703096,1.34649202332481
"Spawners",2014,1,1,28.0940488943622,0.266693099175366,7.49248896802141
"Spawners",2015,1,1,3.41243761633523,0.270038994044241,0.921491221154029
"Spawners",2016,1,1,6.77899301253516,0.257724836785957,1.74711486772868
"Spawners",2017,1,1,7.5778074601207,0.219880493415088,1.66621204333607
"Spawners",2018,1,1,7.07184345017111,0.88248993795002,6.24083068753384
"Juveniles",1998,1,1,16862410.5049328,0.796789730388036,13435795.5199174
"Juveniles",1999,1,1,16858445.8543834,0.796703404519218,13431181.2070908
"Juveniles",2000,1,1,16823196.4787225,0.79791139702399,13423420.2047456
"Juveniles",2001,1,1,16823146.8024484,0.797303216952084,13413149.0648514
"Juveniles",2002,1,1,16819064.6302729,0.797406915880419,13411638.4548166
"Juveniles",2003,1,1,16811673.3525664,0.79771016827931,13410842.779134
"Juveniles",2004,1,1,16825330.9384455,0.79725692543365,13414111.6133847
"Juveniles",2005,1,1,16827306.1199317,0.79724587764921,13415500.4360556
"Juveniles",2006,1,1,16868893.905535,0.796184215012336,13430747.0523022
"Juveniles",2007,1,1,16823229.4127207,0.797859007911033,13422565.1290959
"Juveniles",2008,1,1,16824573.4489364,0.797276194507212,13413831.8935738
"Juveniles",2009,1,1,16800429.7979836,0.798396916699001,13413411.3499282
"Juveniles",2010,1,1,16844200.0303716,0.796703816539347,13419838.4507472
"Juveniles",2011,1,1,16821720.2879003,0.797127862016736,13409061.9285409
"Juveniles",2012,1,1,16854409.7103481,0.796504071858224,13424605.9630596
"Juveniles",2013,1,1,16840894.6845749,0.796709184793563,13417295.4753418
"Juveniles",2014,1,1,16825447.6152712,0.797338170751334,13415571.6236329
"Juveniles",2015,1,1,16842103.4277302,0.797361867690431,13429251.0449672
"Juveniles",2016,1,1,16817998.4573966,0.797536236046303,13412963.1875494
"Juveniles",2017,1,1,16798147.1608674,0.798414085570615,13411877.3047258
"Juveniles",2018,1,1,16829524.2723281,0.79730203366765,13418213.9279874
