"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1,1,1,0.0193514437110288,0.365549918294157,0.00707391866744157
"Spawners",2,1,1,0.0373312183170909,0.314701876251474,0.0117482044471509
"Spawners",3,1,1,0.0824717604903387,0.29031525571533,0.0239428102360444
"Spawners",4,1,1,0.0659823078724515,0.305496829750757,0.020157385874671
"Spawners",5,1,1,0.133586777295767,0.315267016143805,0.0421155046742958
"Spawners",6,1,1,0.205094499358595,0.262956638735626,0.0539309601744627
"Spawners",7,1,1,0.121212926327812,0.263002905841309,0.0318793518497465
"Spawners",8,1,1,0.181871112526951,0.42485022942784,0.077267983883253
"Spawners",9,1,1,0.0883995771417322,0.250609499425321,0.0221537737768961
"Spawners",10,1,1,0.0613590069795674,0.275903359598916,0.0169291561673254
"Spawners",11,1,1,0.173340347648977,0.27611998787852,0.0478627346916966
"Spawners",12,1,1,0.338940981348301,0.230201287578798,0.0780246503196669
"Spawners",13,1,1,0.133249235513289,0.228948157883419,0.0305071670101499
"Spawners",14,1,1,0.464623592424141,0.239645881024361,0.111345130151181
"Spawners",15,1,1,0.0812260598639644,0.235877205739429,0.0191593760339301
"Spawners",16,1,1,0.0974501236562493,0.223293628797521,0.0217599917379625
"Spawners",17,1,1,0.428825307331259,0.261608463515656,0.112184329767566
"Spawners",18,1,1,0.0539435403556729,0.275500903773852,0.0148614941207525
"Spawners",19,1,1,0.099483249704527,0.265500860675859,0.026412888419387
"Spawners",20,1,1,0.115071686909784,0.231257003627099,0.0266111335170763
"Spawners",21,1,1,0.108127900694498,0.85442596416747,0.092387285804297
"Juveniles",1,1,1,0.5782641556578,0.653446565476386,0.377864726451191
"Juveniles",2,1,1,0.220573393009524,0.677065518759362,0.14934263876269
"Juveniles",3,1,1,0.207175336252415,0.781363322377362,0.161879209049517
"Juveniles",4,1,1,1.89957366736554,0.828470715310897,1.57374115498522
"Juveniles",5,1,1,0.931258148023617,0.616706278304547,0.574312746609785
"Juveniles",6,1,1,0.912595274847597,0.653493696582947,0.596375259644311
"Juveniles",7,1,1,1.49081272826622,0.570876551640064,0.851070029454114
"Juveniles",8,1,1,2.01501131315496,0.531364685798236,1.07070585329389
"Juveniles",9,1,1,0.558768809476838,0.457262328842125,0.255503927099845
"Juveniles",10,1,1,2.30966051109423,0.513579458312025,1.18619419416441
"Juveniles",11,1,1,1.58030495723721,0.547027570516456,0.864470381426234
"Juveniles",12,1,1,1.32001739326127,0.816725827959733,1.07809229843612
"Juveniles",13,1,1,2.35343109586839,0.682962839349127,1.60730598344612
"Juveniles",14,1,1,1.55901905660535,0.706720967362087,1.10179145581635
"Juveniles",15,1,1,1.09160879332726,0.966420682551209,1.05495331512516
"Juveniles",16,1,1,1.09619965044878,0.718379703812148,0.787487580212117
"Juveniles",17,1,1,2.17201819422666,0.775167520486871,1.68367795819168
"Juveniles",18,1,1,0.960485883825156,0.781215597101368,0.750346553235764
"Juveniles",19,1,1,1.27661493471029,0.6958329102023,0.888310685224268
"Juveniles",20,1,1,0.809375768872732,0.830075066100991,0.671842644847216
"Juveniles",21,1,1,1.76246595106159,0.851971353600819,1.50157050199902
