"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1,1,1,0.0193327832692729,0.364485831174172,0.00704652557881331
"Spawners",2,1,1,0.0373404200944297,0.31329126631412,0.0116984274960845
"Spawners",3,1,1,0.0820962607817637,0.288828313282993,0.0237117245284355
"Spawners",4,1,1,0.0666351374561389,0.305052033972546,0.020327184215036
"Spawners",5,1,1,0.133596618355533,0.313613825768688,0.0418977465922406
"Spawners",6,1,1,0.204869828627652,0.261055900207133,0.05348247753768
"Spawners",7,1,1,0.121368780716116,0.261208029736807,0.0317025000824182
"Spawners",8,1,1,0.185568093523782,0.424858617601315,0.0788402036854615
"Spawners",9,1,1,0.0887370800346657,0.248870727132813,0.0220840616318508
"Spawners",10,1,1,0.0608669487179885,0.273706274283823,0.0166596657606219
"Spawners",11,1,1,0.177697408258696,0.276831968218855,0.0491923232756397
"Spawners",12,1,1,0.339182382061941,0.22859748512205,0.0775362395370633
"Spawners",13,1,1,0.133710434080807,0.226754975507952,0.0303195062051887
"Spawners",14,1,1,0.468597282037472,0.237733255074782,0.111401157177956
"Spawners",15,1,1,0.0810839234392841,0.233518856163885,0.0189346250548094
"Spawners",16,1,1,0.0968721422291951,0.22141301899612,0.0214487534676081
"Spawners",17,1,1,0.431087257489684,0.260114243508358,0.112131935868065
"Spawners",18,1,1,0.0545886106871855,0.274287569955914,0.0149729773726729
"Spawners",19,1,1,0.101280711407009,0.264851113834777,0.0268243092261221
"Spawners",20,1,1,0.11518014165154,0.229551484631468,0.0264397725161709
"Spawners",21,1,1,0.108587546706579,0.856009619185716,0.0929519845046147
"Juveniles",1,1,1,0.581722493854087,0.65353999223852,0.380178914118411
"Juveniles",2,1,1,0.222958648781009,0.67211039637291,0.149852825807032
"Juveniles",3,1,1,0.204377994831139,0.784677370174908,0.160370787505179
"Juveniles",4,1,1,1.95206485438393,0.85125530298141,1.66170555906327
"Juveniles",5,1,1,0.938151362753371,0.622138576550801,0.583660153411266
"Juveniles",6,1,1,0.906475647751743,0.665499871671616,0.603259427250987
"Juveniles",7,1,1,1.58876050298414,0.669643940577479,1.06390384384833
"Juveniles",8,1,1,2.02862679189088,0.544914280344875,1.10542770839352
"Juveniles",9,1,1,0.531746149853395,0.515824629244422,0.274287760605713
"Juveniles",10,1,1,2.30171452137795,0.533620452543991,1.2282419445237
"Juveniles",11,1,1,1.51924841503422,0.554611906760128,0.842593260294293
"Juveniles",12,1,1,1.32657624173435,0.825313260468879,1.09484096332453
"Juveniles",13,1,1,2.37226095914291,0.716649994738691,1.70008080390411
"Juveniles",14,1,1,1.62134272177447,0.727531849513376,1.1795784690589
"Juveniles",15,1,1,1.0925697006933,0.976802552630229,1.06722487256122
"Juveniles",16,1,1,1.08419571188437,0.724196314830883,0.785170539103605
"Juveniles",17,1,1,2.22454423467258,0.803991244056434,1.78851408674893
"Juveniles",18,1,1,0.940760730207846,0.788659558332669,0.741939942000526
"Juveniles",19,1,1,1.29049752874412,0.700243891566247,0.903663011581148
"Juveniles",20,1,1,0.788911305579277,0.839655055457317,0.662413366036633
"Juveniles",21,1,1,1.74338596763936,0.862727487959373,1.50406699640347
